fixture_id,date,round,home_team,away_team,home_goals,away_goals,status,venue,source,is_finished,elo_h_clean,elo_a_clean
,1974-06-15,FIFA World Cup,Poland,Argentina,3,2,FT,,kaggle,True,1487.58617600556,1518.93066239617
,1974-06-15,FIFA World Cup,Sweden,Bulgaria,0,0,FT,,kaggle,True,1534.9404966640413,1435.1792733397706
,1974-06-18,FIFA World Cup,Chile,German DR,1,1,FT,,kaggle,True,1498.7187863977224,1512.0
,1974-06-18,FIFA World Cup,Germany,Australia,3,0,FT,,kaggle,True,1621.5090816398688,1488.0
,1974-06-18,FIFA World Cup,Yugoslavia,DR Congo,9,0,FT,,kaggle,True,1522.7782094892912,1486.5244799136165
,1974-06-18,FIFA World Cup,Scotland,Brazil,0,0,FT,,kaggle,True,1470.5375632256187,1654.6231430120151
,1974-06-19,FIFA World Cup,Netherlands,Sweden,0,0,FT,,kaggle,True,1491.3412323833602,1531.5865380156292
,1974-06-19,FIFA World Cup,Argentina,Italy,1,1,FT,,kaggle,True,1505.8509897712097,1573.5097687213179
,1974-06-19,FIFA World Cup,Bulgaria,Uruguay,1,1,FT,,kaggle,True,1438.5332319881827,1524.6506576798213
,1974-06-19,FIFA World Cup,Haiti,Poland,0,7,FT,,kaggle,True,1490.175296003177,1500.6658486305203
,1974-06-22,FIFA World Cup,Scotland,Yugoslavia,1,1,FT,,kaggle,True,1476.360676704336,1533.5305749186493
,1974-06-22,FIFA World Cup,Germany,German DR,0,1,FT,,kaggle,True,1629.112161801173,1511.5415064371934
,1974-06-22,FIFA World Cup,Australia,Chile,0,0,FT,,kaggle,True,1480.3969198386958,1499.177279960529
,1974-06-22,FIFA World Cup,DR Congo,Brazil,0,3,FT,,kaggle,True,1475.7721144842583,1648.800029533298
,1974-06-23,FIFA World Cup,Argentina,Haiti,4,1,FT,,kaggle,True,1508.1587425917373,1478.5375167833943
,1974-06-23,FIFA World Cup,Bulgaria,Netherlands,1,4,FT,,kaggle,True,1441.448170083053,1492.725072155406
,1974-06-23,FIFA World Cup,Poland,Italy,2,1,FT,,kaggle,True,1512.303627850303,1571.2020159007902
,1974-06-23,FIFA World Cup,Sweden,Uruguay,3,0,FT,,kaggle,True,1530.2026982435834,1521.735719584951
,1974-06-26,FIFA World Cup,Germany,Yugoslavia,2,0,FT,,kaggle,True,1613.1996307435568,1531.5736269663444
,1974-06-26,FIFA World Cup,Brazil,German DR,1,0,FT,,kaggle,True,1655.2733799407229,1527.4540374948097
,1974-06-26,FIFA World Cup,Sweden,Poland,0,1,FT,,kaggle,True,1541.910317039728,1526.31864043361
,1974-06-26,FIFA World Cup,Netherlands,Argentina,4,0,FT,,kaggle,True,1502.9667785026656,1519.1381333377572
,1974-06-30,FIFA World Cup,Argentina,Brazil,1,2,FT,,kaggle,True,1506.5799975245488,1663.0476047899917
,1974-06-30,FIFA World Cup,German DR,Netherlands,0,2,FT,,kaggle,True,1519.6798126455408,1515.524914315874
,1974-06-30,FIFA World Cup,Germany,Sweden,4,2,FT,,kaggle,True,1622.4311190219898,1529.372160822865
,1974-06-30,FIFA World Cup,Poland,Yugoslavia,2,1,FT,,kaggle,True,1538.856796650473,1522.3421386879113
,1974-07-03,FIFA World Cup,Netherlands,Brazil,2,0,FT,,kaggle,True,1527.6684125796376,1669.981365077901
,1974-07-03,FIFA World Cup,Argentina,German DR,1,1,FT,,kaggle,True,1499.6462372366395,1507.5363143817772
,1974-07-03,FIFA World Cup,Germany,Poland,1,0,FT,,kaggle,True,1631.2916950431386,1550.2868297657571
,1974-07-03,FIFA World Cup,Sweden,Yugoslavia,2,1,FT,,kaggle,True,1520.5115848017163,1510.912105572627
,1974-07-06,FIFA World Cup,Brazil,Poland,0,1,FT,,kaggle,True,1653.3236712927674,1541.0350216577463
,1974-07-07,FIFA World Cup,Germany,Netherlands,2,1,FT,,kaggle,True,1640.5435031511495,1544.3261063647712
,1978-06-01,FIFA World Cup,Germany,Poland,0,0,FT,,kaggle,True,1649.3027009647126,1556.7837128235672
,1978-06-02,FIFA World Cup,Mexico,Tunisia,1,3,FT,,kaggle,True,1427.4865903880243,1500.0
,1978-06-02,FIFA World Cup,France,Italy,1,2,FT,,kaggle,True,1482.961750370893,1557.1870033174832
,1978-06-02,FIFA World Cup,Argentina,Hungary,2,1,FT,,kaggle,True,1499.9187040096574,1541.8578594868798
,1978-06-03,FIFA World Cup,Austria,Spain,2,1,FT,,kaggle,True,1512.3226799388851,1487.4917140400282
,1978-06-03,FIFA World Cup,Brazil,Sweden,1,1,FT,,kaggle,True,1637.5749801269465,1532.1801148778195
,1978-06-03,FIFA World Cup,Iran,Netherlands,0,3,FT,,kaggle,True,1500.0,1535.5669085512081
,1978-06-03,FIFA World Cup,Peru,Scotland,3,1,FT,,kaggle,True,1483.6467405681653,1478.3176246566409
,1978-06-06,FIFA World Cup,Poland,Tunisia,1,0,FT,,kaggle,True,1559.9057563246513,1509.53121861187
,1978-06-06,FIFA World Cup,Hungary,Italy,1,3,FT,,kaggle,True,1528.4163271271166,1566.6616572481264
,1978-06-06,FIFA World Cup,Argentina,France,2,1,FT,,kaggle,True,1513.3602363694206,1473.4870964402498
,1978-06-06,FIFA World Cup,Germany,Mexico,6,0,FT,,kaggle,True,1646.1806574636284,1417.9553717761544
,1978-06-07,FIFA World Cup,Austria,Sweden,1,0,FT,,kaggle,True,1523.46650600156,1535.7126275737774
,1978-06-07,FIFA World Cup,Brazil,Spain,0,0,FT,,kaggle,True,1634.0424674309886,1476.3478879773534
,1978-06-07,FIFA World Cup,Iran,Scotland,1,1,FT,,kaggle,True,1489.2241642460292,1466.5016713663215
,1978-06-07,FIFA World Cup,Netherlands,Peru,0,0,FT,,kaggle,True,1546.342744305179,1495.4626938584847
,1978-06-10,FIFA World Cup,France,Hungary,3,1,FT,,kaggle,True,1462.8582514456505,1517.7319643010408
,1978-06-10,FIFA World Cup,Argentina,Italy,0,1,FT,,kaggle,True,1523.98908136402,1577.3460200742022
,1978-06-10,FIFA World Cup,Germany,Tunisia,0,0,FT,,kaggle,True,1651.2652161466303,1499.2590032900193
,1978-06-10,FIFA World Cup,Mexico,Poland,1,3,FT,,kaggle,True,1412.8708130931525,1570.1779716465019
,1978-06-11,FIFA World Cup,Austria,Brazil,0,1,FT,,kaggle,True,1535.8892969841118,1628.9414551317348
,1978-06-11,FIFA World Cup,Iran,Peru,1,4,FT,,kaggle,True,1488.4404741696767,1497.2075727787462
,1978-06-11,FIFA World Cup,Netherlands,Scotland,2,3,FT,,kaggle,True,1544.5978653849174,1467.285361442674
,1978-06-11,FIFA World Cup,Spain,Sweden,1,0,FT,,kaggle,True,1481.4489002766072,1523.2898365912256
,1978-06-14,FIFA World Cup,Brazil,Peru,3,0,FT,,kaggle,True,1637.802249944254,1508.904832173368
,1978-06-14,FIFA World Cup,Germany,Italy,0,0,FT,,kaggle,True,1646.3262852775363,1587.5174893578053
,1978-06-14,FIFA World Cup,Argentina,Poland,2,0,FT,,kaggle,True,1513.817612080417,1577.08792767498
,1978-06-14,FIFA World Cup,Austria,Netherlands,1,5,FT,,kaggle,True,1527.0285021715924,1529.9708046755627
,1978-06-18,FIFA World Cup,Argentina,Brazil,0,0,FT,,kaggle,True,1527.9790508884307,1645.5438925919098
,1978-06-18,FIFA World Cup,Austria,Italy,0,1,FT,,kaggle,True,1515.1301232705327,1589.5294946592776
,1978-06-18,FIFA World Cup,Germany,Netherlands,2,2,FT,,kaggle,True,1644.314279976064,1541.8691835766224
,1978-06-18,FIFA World Cup,Peru,Poland,0,1,FT,,kaggle,True,1501.1631895257124,1562.926488866966
,1978-06-21,FIFA World Cup,Argentina,Peru,6,0,FT,,kaggle,True,1531.8914024940143,1491.2742274589273
,1978-06-21,FIFA World Cup,Italy,Netherlands,1,2,FT,,kaggle,True,1598.9984016952715,1545.3084127287498
,1978-06-21,FIFA World Cup,Brazil,Poland,3,1,FT,,kaggle,True,1641.6315409863262,1572.8154509337512
,1978-06-21,FIFA World Cup,Austria,Germany,3,2,FT,,kaggle,True,1505.6612162345389,1640.8750508239366
,1978-06-24,FIFA World Cup,Brazil,Italy,2,1,FT,,kaggle,True,1651.2853191777606,1585.158636565666
,1978-06-25,FIFA World Cup,Argentina,Netherlands,3,1,FT,,kaggle,True,1542.4948911840388,1559.1481778583552
,1982-06-13,FIFA World Cup,Argentina,Belgium,0,1,FT,,kaggle,True,1555.069635242224,1437.6827588545082
,1982-06-14,FIFA World Cup,Brazil,Russia,2,1,FT,,kaggle,True,1661.0285689296438,1541.8814604120028
,1982-06-14,FIFA World Cup,Italy,Poland,0,0,FT,,kaggle,True,1575.4153868137828,1563.1616727423168
,1982-06-15,FIFA World Cup,Hungary,El Salvador,10,1,FT,,kaggle,True,1503.852296785615,1461.9942435537284
,1982-06-15,FIFA World Cup,Peru,Cameroon,0,0,FT,,kaggle,True,1480.6707387689028,1500.0
,1982-06-15,FIFA World Cup,Scotland,New Zealand,5,2,FT,,kaggle,True,1481.9124221520287,1500.0
,1982-06-16,FIFA World Cup,Spain,Honduras,1,1,FT,,kaggle,True,1494.8870891073645,1500.0
,1982-06-16,FIFA World Cup,Germany,Algeria,1,2,FT,,kaggle,True,1624.4272478137023,1500.0
,1982-06-16,FIFA World Cup,England,France,3,1,FT,,kaggle,True,1542.8467706346803,1476.7379189610763
,1982-06-17,FIFA World Cup,Yugoslavia,Northern Ireland,0,0,FT,,kaggle,True,1499.2435754965238,1501.408616479056
,1982-06-17,FIFA World Cup,Czechoslovakia,Kuwait,1,1,FT,,kaggle,True,1477.6605944902817,1500.0
,1982-06-17,FIFA World Cup,Chile,Austria,0,1,FT,,kaggle,True,1498.5292603194043,1522.1090192447732
,1982-06-18,FIFA World Cup,Argentina,Hungary,4,1,FT,,kaggle,True,1539.1627778933787,1514.413525252761
,1982-06-18,FIFA World Cup,Brazil,Scotland,4,1,FT,,kaggle,True,1669.0674494916836,1494.5365811812983
,1982-06-18,FIFA World Cup,Italy,Peru,1,1,FT,,kaggle,True,1574.9923339213212,1481.3376598684283
,1982-06-19,FIFA World Cup,Russia,New Zealand,3,0,FT,,kaggle,True,1533.842579849963,1487.3758409707305
,1982-06-19,FIFA World Cup,Belgium,El Salvador,1,0,FT,,kaggle,True,1453.5896162033534,1451.4330150865824
,1982-06-19,FIFA World Cup,Poland,Cameroon,0,0,FT,,kaggle,True,1563.5847256347784,1499.3330789004744
,1982-06-20,FIFA World Cup,England,Czechoslovakia,2,0,FT,,kaggle,True,1552.590614469701,1478.4311086869004
,1982-06-20,FIFA World Cup,Germany,Chile,4,1,FT,,kaggle,True,1608.3044536004893,1487.3424282219999
,1982-06-20,FIFA World Cup,Spain,Yugoslavia,2,1,FT,,kaggle,True,1495.063670046525,1499.3183523950092
,1982-06-21,FIFA World Cup,Algeria,Austria,0,2,FT,,kaggle,True,1516.122794213213,1533.2958513421777
,1982-06-21,FIFA World Cup,France,Kuwait,4,1,FT,,kaggle,True,1466.9940751260556,1499.2294858033813
,1982-06-21,FIFA World Cup,Honduras,Northern Ireland,1,1,FT,,kaggle,True,1499.8234190608396,1501.3338395805706
,1982-06-22,FIFA World Cup,Poland,Peru,5,1,FT,,kaggle,True,1561.3905092410087,1484.4962422689046
,1982-06-22,FIFA World Cup,Belgium,Hungary,1,1,FT,,kaggle,True,1465.5151307962292,1503.266891233896
,1982-06-22,FIFA World Cup,Russia,Scotland,2,2,FT,,kaggle,True,1544.2471765111877,1488.1040486937784
,1982-06-23,FIFA World Cup,Argentina,El Salvador,2,0,FT,,kaggle,True,1550.3094119122436,1439.5075004937066
,1982-06-23,FIFA World Cup,Brazil,New Zealand,4,0,FT,,kaggle,True,1675.4999819792035,1476.9712443095057
,1982-06-23,FIFA World Cup,Italy,Cameroon,1,1,FT,,kaggle,True,1571.833751520845,1501.5272952942441
,1982-06-24,FIFA World Cup,Algeria,Chile,3,2,FT,,kaggle,True,1504.7154480284987,1479.3593057580067
,1982-06-24,FIFA World Cup,France,Czechoslovakia,1,1,FT,,kaggle,True,1480.1042629809715,1468.9542844120663
,1982-06-24,FIFA World Cup,Honduras,Yugoslavia,0,1,FT,,kaggle,True,1499.8755868087876,1487.1714082180931
,1982-06-25,FIFA World Cup,Spain,Northern Ireland,0,1,FT,,kaggle,True,1507.210614223441,1501.2816718326226
,1982-06-25,FIFA World Cup,England,Kuwait,1,0,FT,,kaggle,True,1562.0674387445351,1486.1192979484654
,1982-06-25,FIFA World Cup,Germany,Austria,1,0,FT,,kaggle,True,1616.2875760644824,1544.703197526892
,1982-06-28,FIFA World Cup,Austria,France,0,1,FT,,kaggle,True,1535.1412326032964,1479.7192885183738
,1982-06-28,FIFA World Cup,Poland,Belgium,3,0,FT,,kaggle,True,1570.7772052232156,1466.8139229759104
,1982-06-29,FIFA World Cup,Italy,Argentina,2,1,FT,,kaggle,True,1569.4380638542734,1558.6071214491699
,1982-06-29,FIFA World Cup,Germany,England,0,0,FT,,kaggle,True,1625.849540988078,1571.485281369471
,1982-07-01,FIFA World Cup,Austria,Northern Ireland,2,2,FT,,kaggle,True,1521.2430990220082,1513.486430372611
,1982-07-01,FIFA World Cup,Belgium,Russia,0,1,FT,,kaggle,True,1458.3012207381219,1542.3247653559145
,1982-07-02,FIFA World Cup,Argentina,Brazil,1,3,FT,,kaggle,True,1546.98108781277,1681.3032391140023
,1982-07-02,FIFA World Cup,Spain,Germany,1,2,FT,,kaggle,True,1495.0058556834526,1623.987041566371
,1982-07-04,FIFA World Cup,France,Northern Ireland,4,1,FT,,kaggle,True,1493.617422099662,1513.7542917149992
,1982-07-04,FIFA World Cup,Poland,Russia,0,0,FT,,kaggle,True,1579.289907461004,1551.4779789774577
,1982-07-05,FIFA World Cup,Italy,Brazil,3,2,FT,,kaggle,True,1581.0640974906732,1688.8820279602855
,1982-07-05,FIFA World Cup,Spain,England,0,0,FT,,kaggle,True,1487.2667417270363,1573.347780791178
,1982-07-08,FIFA World Cup,Poland,Italy,0,2,FT,,kaggle,True,1578.3313640147808,1596.6728897332227
,1982-07-08,FIFA World Cup,Germany,France,3,3,FT,,kaggle,True,1631.7261555227874,1506.3121472048663
,1982-07-10,FIFA World Cup,Poland,France,3,2,FT,,kaggle,True,1566.9642700296617,1510.464970633405
,1982-07-11,FIFA World Cup,Italy,Germany,3,1,FT,,kaggle,True,1608.0399837183418,1627.5733320942486
,1986-05-31,FIFA World Cup,Bulgaria,Italy,1,1,FT,,kaggle,True,1431.2064637357932,1620.7139317353794
,1986-06-01,FIFA World Cup,Spain,Brazil,0,1,FT,,kaggle,True,1490.1804971980011,1673.273235717736
,1986-06-01,FIFA World Cup,Canada,France,0,1,FT,,kaggle,True,1500.0,1500.399365831104
,1986-06-02,FIFA World Cup,Russia,Hungary,6,0,FT,,kaggle,True,1552.436522423681,1501.968099054215
,1986-06-02,FIFA World Cup,Argentina,South Korea,3,1,FT,,kaggle,True,1539.4022989664868,1476.8486162926208
,1986-06-02,FIFA World Cup,Morocco,Poland,0,0,FT,,kaggle,True,1477.113552791352,1577.0298748319628
,1986-06-03,FIFA World Cup,Algeria,Northern Ireland,1,1,FT,,kaggle,True,1515.8412294382758,1501.059566609795
,1986-06-03,FIFA World Cup,Mexico,Belgium,2,1,FT,,kaggle,True,1405.9608570646744,1449.1480071165786
,1986-06-03,FIFA World Cup,Portugal,England,1,0,FT,,kaggle,True,1549.4629076332587,1570.434025320213
,1986-06-04,FIFA World Cup,Paraguay,Iraq,1,0,FT,,kaggle,True,1492.025093321836,1500.0
,1986-06-04,FIFA World Cup,Scotland,Denmark,0,1,FT,,kaggle,True,1490.0264598490517,1500.0
,1986-06-04,FIFA World Cup,Uruguay,Germany,1,1,FT,,kaggle,True,1510.0281007888066,1614.899384077211
,1986-06-05,FIFA World Cup,France,Russia,1,1,FT,,kaggle,True,1512.3855722300389,1562.7055623972326
,1986-06-05,FIFA World Cup,Italy,Argentina,1,1,FT,,kaggle,True,1614.7487369854928,1549.2648176280568
,1986-06-05,FIFA World Cup,South Korea,Bulgaria,1,1,FT,,kaggle,True,1466.9860976310508,1437.17165848568
,1986-06-06,FIFA World Cup,Hungary,Canada,2,0,FT,,kaggle,True,1491.6990590806633,1488.0137936010651
,1986-06-06,FIFA World Cup,England,Morocco,0,0,FT,,kaggle,True,1557.710586929291,1480.4724492696241
,1986-06-06,FIFA World Cup,Brazil,Algeria,1,0,FT,,kaggle,True,1679.476375238912,1515.3309967081289
,1986-06-07,FIFA World Cup,Poland,Portugal,1,0,FT,,kaggle,True,1573.6709783536908,1562.186346024181
,1986-06-07,FIFA World Cup,Northern Ireland,Spain,1,2,FT,,kaggle,True,1501.569799339942,1483.9773576768252
,1986-06-07,FIFA World Cup,Mexico,Paraguay,1,1,FT,,kaggle,True,1419.44485310197,1504.3004884763416
,1986-06-08,FIFA World Cup,Denmark,Uruguay,6,1,FT,,kaggle,True,1511.6556207161561,1513.544089386135
,1986-06-08,FIFA World Cup,Germany,Scotland,2,1,FT,,kaggle,True,1611.3833954798824,1478.3708391328955
,1986-06-08,FIFA World Cup,Iraq,Belgium,1,2,FT,,kaggle,True,1487.7246048454945,1435.664011079283
,1986-06-09,FIFA World Cup,Russia,Canada,2,0,FT,,kaggle,True,1560.9796227092522,1476.1410733880641
,1986-06-09,FIFA World Cup,Hungary,France,0,3,FT,,kaggle,True,1503.5717792936643,1514.1115119180192
,1986-06-10,FIFA World Cup,Argentina,Bulgaria,2,0,FT,,kaggle,True,1551.5001453587959,1438.1988925052988
,1986-06-10,FIFA World Cup,South Korea,Italy,2,3,FT,,kaggle,True,1465.958863611432,1612.5134092547537
,1986-06-11,FIFA World Cup,England,Poland,3,0,FT,,kaggle,True,1555.0859717541352,1585.2744576161313
,1986-06-11,FIFA World Cup,Mexico,Iraq,1,0,FT,,kaggle,True,1422.3187459965366,1473.939833365556
,1986-06-11,FIFA World Cup,Paraguay,Belgium,2,2,FT,,kaggle,True,1501.426595581775,1449.4487825592214
,1986-06-11,FIFA World Cup,Portugal,Morocco,1,3,FT,,kaggle,True,1550.5828667617404,1483.0970644447798
,1986-06-12,FIFA World Cup,Algeria,Spain,0,3,FT,,kaggle,True,1508.6131019139727,1496.5844603211176
,1986-06-12,FIFA World Cup,Northern Ireland,Brazil,0,3,FT,,kaggle,True,1488.9626966956496,1686.194270033068
,1986-06-13,FIFA World Cup,Denmark,Germany,2,0,FT,,kaggle,True,1523.7208454709428,1619.0013303742946
,1986-06-13,FIFA World Cup,Scotland,Uruguay,0,0,FT,,kaggle,True,1470.7529042384833,1501.4788646313484
,1986-06-15,FIFA World Cup,Mexico,Bulgaria,2,0,FT,,kaggle,True,1436.088670473346,1429.979115895569
,1986-06-15,FIFA World Cup,Russia,Belgium,3,4,FT,,kaggle,True,1570.1062861050473,1451.2307580414026
,1986-06-16,FIFA World Cup,Argentina,Uruguay,1,0,FT,,kaggle,True,1559.7199219685256,1500.4203855733351
,1986-06-16,FIFA World Cup,Brazil,Poland,4,0,FT,,kaggle,True,1692.030445742691,1572.2344003366275
,1986-06-17,FIFA World Cup,Italy,France,0,2,FT,,kaggle,True,1619.7318796459024,1525.747594075819
,1986-06-17,FIFA World Cup,Morocco,Germany,0,1,FT,,kaggle,True,1497.3990632719858,1603.7905495719822
,1986-06-18,FIFA World Cup,England,Paraguay,3,0,FT,,kaggle,True,1568.126029033639,1499.6446200995938
,1986-06-18,FIFA World Cup,Denmark,Spain,1,5,FT,,kaggle,True,1538.9316262732552,1508.9997489710915
,1986-06-21,FIFA World Cup,Brazil,France,1,1,FT,,kaggle,True,1700.0493673562567,1540.9167694711507
,1986-06-21,FIFA World Cup,Mexico,Germany,0,0,FT,,kaggle,True,1447.8776756815462,1612.226624338446
,1986-06-22,FIFA World Cup,Argentina,England,2,1,FT,,kaggle,True,1569.6914474936111,1577.790926902619
,1986-06-22,FIFA World Cup,Spain,Belgium,1,1,FT,,kaggle,True,1522.0310093213047,1467.1835173331333
,1986-06-25,FIFA World Cup,France,Germany,0,2,FT,,kaggle,True,1546.0584027315463,1606.9388518313228
,1986-06-25,FIFA World Cup,Argentina,Belgium,2,0,FT,,kaggle,True,1581.9711429361378,1469.062301421935
,1986-06-28,FIFA World Cup,France,Belgium,4,2,FT,,kaggle,True,1536.1398786239006,1460.8303120604419
,1986-06-29,FIFA World Cup,Argentina,Germany,3,2,FT,,kaggle,True,1590.2031322976309,1616.8573759389685
,1990-06-08,FIFA World Cup,Argentina,Cameroon,0,1,FT,,kaggle,True,1603.1219354238187,1503.9229829608157
,1990-06-09,FIFA World Cup,Italy,Austria,1,0,FT,,kaggle,True,1604.5627042505707,1520.97523767962
,1990-06-09,FIFA World Cup,Russia,Romania,0,2,FT,,kaggle,True,1554.1535268133166,1472.974431916634
,1990-06-09,FIFA World Cup,United Arab Emirates,Colombia,0,2,FT,,kaggle,True,1500.0,1480.4360590472909
,1990-06-10,FIFA World Cup,Brazil,Sweden,2,1,FT,,kaggle,True,1694.907734095861,1509.8516477604683
,1990-06-10,FIFA World Cup,Germany,Yugoslavia,4,1,FT,,kaggle,True,1603.9385728127806,1499.609999547673
,1990-06-10,FIFA World Cup,USA,Czechoslovakia,1,5,FT,,kaggle,True,1487.9871098700137,1469.339258874664
,1990-06-11,FIFA World Cup,Costa Rica,Scotland,1,0,FT,,kaggle,True,1500.0,1471.8113832964966
,1990-06-11,FIFA World Cup,England,Republic of Ireland,1,1,FT,,kaggle,True,1565.5112314600924,1500.0
,1990-06-12,FIFA World Cup,Netherlands,Egypt,1,1,FT,,kaggle,True,1546.57343380017,1488.0
,1990-06-12,FIFA World Cup,Belgium,South Korea,2,0,FT,,kaggle,True,1451.3914267889388,1458.7403932202833
,1990-06-13,FIFA World Cup,Uruguay,Spain,0,0,FT,,kaggle,True,1490.4488600482496,1520.152225232503
,1990-06-13,FIFA World Cup,Argentina,Russia,2,0,FT,,kaggle,True,1587.7858879395617,1539.3996335158422
,1990-06-14,FIFA World Cup,Cameroon,Romania,2,1,FT,,kaggle,True,1519.2590304450728,1487.7283252141085
,1990-06-14,FIFA World Cup,Italy,USA,1,0,FT,,kaggle,True,1613.7301360467222,1475.3436536792703
,1990-06-14,FIFA World Cup,Yugoslavia,Colombia,1,0,FT,,kaggle,True,1491.1088449623392,1493.1110603564555
,1990-06-15,FIFA World Cup,Germany,United Arab Emirates,5,1,FT,,kaggle,True,1612.4397273981144,1487.3249986908354
,1990-06-15,FIFA World Cup,Austria,Czechoslovakia,0,1,FT,,kaggle,True,1511.8078058834685,1481.9827150654073
,1990-06-16,FIFA World Cup,England,Netherlands,0,0,FT,,kaggle,True,1563.2749931487958,1544.5693299866582
,1990-06-16,FIFA World Cup,Sweden,Scotland,1,2,FT,,kaggle,True,1503.7003533853374,1460.7828529546296
,1990-06-16,FIFA World Cup,Brazil,Costa Rica,1,0,FT,,kaggle,True,1701.059028470992,1511.028530341867
,1990-06-17,FIFA World Cup,Belgium,Uruguay,3,1,FT,,kaggle,True,1463.64521324966,1491.4722857173124
,1990-06-17,FIFA World Cup,Republic of Ireland,Egypt,0,0,FT,,kaggle,True,1502.2362383112966,1490.0041038135118
,1990-06-17,FIFA World Cup,South Korea,Spain,1,3,FT,,kaggle,True,1446.4866067595622,1519.1287995634402
,1990-06-18,FIFA World Cup,Cameroon,Russia,0,4,FT,,kaggle,True,1530.1729784232386,1529.0601142460469
,1990-06-18,FIFA World Cup,Argentina,Romania,1,1,FT,,kaggle,True,1598.125407209357,1476.8143772359426
,1990-06-19,FIFA World Cup,Austria,USA,2,1,FT,,kaggle,True,1498.78020666495,1467.8856604076493
,1990-06-19,FIFA World Cup,Germany,Colombia,1,1,FT,,kaggle,True,1620.2960054666198,1481.0419070521964
,1990-06-19,FIFA World Cup,Italy,Czechoslovakia,2,0,FT,,kaggle,True,1621.1881293183433,1495.010314283926
,1990-06-19,FIFA World Cup,Yugoslavia,United Arab Emirates,4,1,FT,,kaggle,True,1503.1779982665983,1479.46872062233
,1990-06-20,FIFA World Cup,Brazil,Scotland,1,0,FT,,kaggle,True,1707.0802430423146,1474.2576771782071
,1990-06-20,FIFA World Cup,Sweden,Costa Rica,1,2,FT,,kaggle,True,1490.2255291617598,1505.0073157705444
,1990-06-21,FIFA World Cup,Belgium,Spain,1,2,FT,,kaggle,True,1476.6042764113545,1528.6557587511581
,1990-06-21,FIFA World Cup,England,Egypt,1,0,FT,,kaggle,True,1562.6295459555206,1490.4264122986276
,1990-06-21,FIFA World Cup,Republic of Ireland,Netherlands,1,1,FT,,kaggle,True,1501.8139298261808,1545.2147771799334
,1990-06-21,FIFA World Cup,South Korea,Uruguay,0,1,FT,,kaggle,True,1436.9596475718442,1478.5132225556179
,1990-06-23,FIFA World Cup,Czechoslovakia,Costa Rica,4,1,FT,,kaggle,True,1487.186341496454,1516.4970787729067
,1990-06-23,FIFA World Cup,Cameroon,Colombia,2,1,FT,,kaggle,True,1518.1345415877151,1485.6095628145272
,1990-06-24,FIFA World Cup,Germany,Netherlands,2,1,FT,,kaggle,True,1615.728349704289,1543.7235137309287
,1990-06-24,FIFA World Cup,Brazil,Argentina,0,1,FT,,kaggle,True,1712.0595592898699,1594.0978297641216
