date,home_team,away_team,home_goals,away_goals,round,elo_h,elo_a,elo_diff,h_win5,a_win5,h_gf5,a_gf5,h_ga5,a_ga5,h_gd5,a_gd5,h_win10,a_win10,h_gf10,a_gf10,h_ga10,a_ga10,h_gd10,a_gd10,h2h_n,h2h_h_winrate,h2h_a_winrate
1954-07-03,Austria,Uruguay,3,1,FIFA World Cup,1632.5352036831657,1796.5652620214362,-164.03005833827046,0.6,0.8,3.2,3.4,2.8,1.4,0.4,2.0,0.625,0.8,2.62,4.0,2.25,1.4,0.38,2.6,0,0.0,0.0
1954-07-04,Germany,Hungary,3,2,FIFA World Cup,1761.1969185699832,1790.2286073673347,-29.031688797351535,0.8,0.8,4.4,5.4,2.4,2.2,2.0,3.2,0.6,0.8,3.1,4.5,2.3,1.6,0.8,2.9,1,0.0,0.0
1958-06-08,Austria,Brazil,0,3,FIFA World Cup,1697.3310541047385,1593.5016410760222,103.82941302871632,0.8,0.4,3.4,3.0,2.4,1.6,1.0,1.4,0.6667,0.6,2.67,3.4,2.11,1.3,0.56,2.1,0,0.0,0.0
1958-06-08,England,Russia,2,2,FIFA World Cup,1623.00130660643,1500.0,123.00130660643003,0.2,0.5,1.6,0.0,2.0,0.0,-0.4,0.0,0.3333,0.5,1.67,0.0,1.67,0.0,0.0,0.0,0,0.0,0.0
1958-06-08,Argentina,Germany,1,3,FIFA World Cup,1652.8967321283988,1693.697897967744,-40.80116583934523,0.6,0.8,3.8,4.2,2.4,2.6,1.4,1.6,0.6667,0.6,3.33,3.2,2.0,2.4,1.33,0.8,0,0.0,0.0
1958-06-08,Czechoslovakia,Northern Ireland,0,1,FIFA World Cup,1578.640792213748,1500.0,78.640792213748,0.2,0.5,1.0,0.0,2.0,0.0,-1.0,0.0,0.4444,0.5,1.56,0.0,1.78,0.0,-0.22,0.0,0,0.0,0.0
1958-06-08,Hungary,Wales,1,1,FIFA World Cup,1857.7276279695739,1500.0,357.72762796957386,0.8,0.5,5.4,0.0,2.0,0.0,3.4,0.0,0.7,0.5,4.3,0.0,1.7,0.0,2.6,0.0,0,0.0,0.0
1958-06-08,Scotland,Yugoslavia,1,1,FIFA World Cup,1546.0821264727479,1597.0273527346606,-50.945226261912694,0.0,0.4,0.0,1.2,4.0,1.2,-4.0,0.0,0.0,0.5556,0.0,1.78,4.0,1.44,-4.0,0.33,0,0.0,0.0
1958-06-08,Sweden,Mexico,3,0,FIFA World Cup,1679.1967859351437,1299.5344375527109,379.6623483824328,0.4,0.0,2.2,0.8,3.0,3.6,-0.8,-2.8,0.4,0.0,2.6,1.0,2.8,3.88,-0.2,-2.88,0,0.0,0.0
1958-06-08,France,Paraguay,7,3,FIFA World Cup,1539.3086542856888,1467.6291989151023,71.67945537058654,0.4,0.25,1.8,0.75,2.0,1.75,-0.2,-1.0,0.375,0.25,1.62,0.75,1.62,1.75,0.0,-1.0,0,0.0,0.0
1958-06-11,Argentina,Northern Ireland,3,1,FIFA World Cup,1613.1571559086956,1536.6767566642466,76.48039924444902,0.4,1.0,2.8,1.0,2.4,0.0,0.4,1.0,0.5714,1.0,3.0,1.0,2.14,0.0,0.86,1.0,0,0.0,0.0
1958-06-11,Austria,Russia,0,2,FIFA World Cup,1629.592648696293,1510.1982406181419,119.39440807815117,0.6,0.0,3.2,2.0,3.0,2.0,0.2,0.0,0.6,0.0,2.4,2.0,2.2,2.0,0.2,0.0,0,0.0,0.0
1958-06-11,Brazil,England,0,0,FIFA World Cup,1761.2400464844677,1512.8030659882882,248.43698049617956,0.4,0.2,2.4,2.0,1.4,2.2,1.0,-0.2,0.6,0.2857,3.3,1.71,1.1,1.71,2.2,0.0,0,0.0,0.0
1958-06-11,Czechoslovakia,Germany,2,2,FIFA World Cup,1541.9640355495014,1733.4374741874472,-191.47343863794572,0.0,1.0,0.4,4.2,2.2,1.2,-1.8,3.0,0.4,0.7,1.4,3.4,1.7,2.2,-0.3,1.2,1,1.0,0.0
1958-06-11,France,Yugoslavia,2,3,FIFA World Cup,1584.1156080876453,1592.6596468396108,-8.544038751965445,0.6,0.2,2.8,0.6,2.0,1.2,0.8,-0.6,0.4444,0.5,2.22,1.7,1.78,1.4,0.44,0.3,1,0.0,0.0
1958-06-11,Mexico,Wales,1,1,FIFA World Cup,1388.9232354963756,1523.2127113649485,-134.28947586857294,0.0,0.0,0.8,1.0,3.4,1.0,-2.6,0.0,0.0,0.0,0.89,1.0,3.78,1.0,-2.89,0.0,0,0.0,0.0
1958-06-11,Paraguay,Scotland,3,2,FIFA World Cup,1522.822245113146,1450.4498323677976,72.37241274534836,0.2,0.0,1.2,0.33,2.8,3.0,-1.6,-2.67,0.2,0.0,1.2,0.33,2.8,3.0,-1.6,-2.67,0,0.0,0.0
1958-06-12,Sweden,Hungary,2,1,FIFA World Cup,1689.807987991479,1734.5149166046253,-44.706928613146374,0.4,0.6,2.2,3.8,2.6,2.2,-0.4,1.6,0.4,0.7,2.6,4.3,2.6,1.6,0.0,2.7,1,0.0,1.0
1958-06-15,France,Scotland,2,1,FIFA World Cup,1554.853211014426,1426.610125515992,128.24308549843408,0.4,0.0,2.6,0.75,2.4,3.0,0.2,-2.25,0.4,0.0,2.2,0.75,1.9,3.0,0.3,-2.25,0,0.0,0.0
1958-06-15,Argentina,Czechoslovakia,1,6,FIFA World Cup,1648.4083411423494,1457.0044701732718,191.40387096907762,0.4,0.0,2.8,0.6,2.4,2.4,0.4,-1.8,0.625,0.3,3.0,1.4,2.0,1.8,1.0,-0.4,0,0.0,0.0
1958-06-15,Austria,England,2,2,FIFA World Cup,1569.7099172485175,1531.218250093149,38.49166715536853,0.4,0.2,2.2,2.0,3.4,2.0,-1.2,0.0,0.5,0.25,2.1,1.5,2.2,1.5,-0.1,0.0,0,0.0,0.0
1958-06-15,Brazil,Russia,2,0,FIFA World Cup,1742.8248623796069,1570.0809720659174,172.74389031368946,0.4,0.5,2.2,2.0,1.0,1.0,1.2,1.0,0.5,0.5,2.9,2.0,1.1,1.0,1.8,1.0,0,0.0,0.0
1958-06-15,Germany,Northern Ireland,2,2,FIFA World Cup,1818.3970395636768,1501.4255714305928,316.97146813308404,0.8,0.5,3.2,1.0,1.2,1.5,2.0,-0.5,0.6,0.5,3.3,1.0,2.2,1.5,1.1,-0.5,0,0.0,0.0
1958-06-15,Sweden,Wales,0,0,FIFA World Cup,1723.6471287057122,1512.162121998015,211.48500670769727,0.6,0.0,2.2,1.0,2.4,1.0,-0.2,0.0,0.5,0.0,2.7,1.0,2.5,1.0,0.2,0.0,0,0.0,0.0
1958-06-15,Hungary,Mexico,4,0,FIFA World Cup,1800.675775890392,1299.9738248633091,500.70195102708294,0.4,0.0,2.4,0.8,2.0,2.8,0.4,-2.0,0.6,0.0,3.8,0.9,1.8,3.5,2.0,-2.6,0,0.0,0.0
1958-06-15,Paraguay,Yugoslavia,3,3,FIFA World Cup,1546.6619519649516,1621.92204391283,-75.26009194787844,0.4,0.4,1.8,1.2,2.6,1.2,-0.8,0.0,0.3333,0.5,1.5,1.8,2.67,1.5,-1.17,0.3,0,0.0,0.0
1958-06-17,Czechoslovakia,Northern Ireland,1,2,FIFA World Cup,1647.0763442992761,1523.0928491194572,123.98349517981887,0.2,0.3333,1.6,1.33,2.2,1.67,-0.6,-0.33,0.3,0.3333,1.7,1.33,1.7,1.67,0.0,-0.33,1,0.0,0.0
1958-06-17,England,Russia,0,1,FIFA World Cup,1634.5283561664453,1545.776913022089,88.75144314435624,0.2,0.3333,1.6,1.33,1.6,1.33,0.0,0.0,0.2222,0.3333,1.56,1.33,1.56,1.33,0.0,0.0,1,0.0,0.0
1958-06-17,Hungary,Wales,1,2,FIFA World Cup,1806.6424277528158,1528.4585212297281,278.18390652308767,0.4,0.0,2.4,0.67,1.6,0.67,0.8,0.0,0.6,0.0,4.0,0.67,1.8,0.67,2.2,0.0,1,0.0,0.0
1958-06-19,Brazil,Wales,1,0,FIFA World Cup,1767.1289214234353,1578.3909844580353,188.73793696539997,0.4,0.25,1.6,1.0,1.0,0.75,0.6,0.25,0.6,0.25,2.9,1.0,0.9,0.75,2.0,0.25,0,0.0,0.0
1958-06-19,France,Northern Ireland,4,0,FIFA World Cup,1574.2567353214088,1563.3660259667322,10.890709354676574,0.6,0.5,2.8,1.5,2.0,1.5,0.8,0.0,0.4,0.5,2.0,1.5,1.9,1.5,0.1,0.0,0,0.0,0.0
1958-06-19,Germany,Yugoslavia,1,0,FIFA World Cup,1796.7297618748123,1615.5233346052044,181.20642726960796,0.6,0.2,3.2,1.6,1.6,1.8,1.6,-0.2,0.6,0.4,3.4,1.7,2.3,1.8,1.1,-0.1,1,1.0,0.0
1958-06-19,Sweden,Russia,2,0,FIFA World Cup,1707.350729473999,1583.2778798268096,124.07284964718951,0.6,0.5,2.0,1.25,1.0,1.0,1.0,0.25,0.4,0.5,1.9,1.25,2.5,1.0,-0.6,0.25,0,0.0,0.0
1958-06-24,Brazil,France,5,2,FIFA World Cup,1782.2660167618126,1528.7441011415654,253.52191562024723,0.6,0.8,1.6,3.6,0.8,1.8,0.8,1.8,0.6,0.5,2.8,2.4,0.9,1.8,1.9,0.6,0,0.0,0.0
1958-06-24,Sweden,Germany,3,1,FIFA World Cup,1736.930749005747,1712.3628062621794,24.567942743567528,0.8,0.6,2.0,2.2,0.4,1.4,1.6,0.8,0.5,0.7,2.0,3.3,2.0,1.9,0.0,1.4,1,0.0,1.0
1958-06-28,France,Germany,6,3,FIFA World Cup,1608.9452251626442,1670.5395632533443,-61.59433809070015,0.6,0.4,3.4,1.8,2.4,1.6,1.0,0.2,0.5,0.6,2.6,3.0,2.2,2.1,0.4,0.9,0,0.0,0.0
1958-06-29,Sweden,Brazil,2,5,FIFA World Cup,1778.753992014582,1702.0648927407337,76.68909927384834,0.8,0.8,2.0,2.2,0.4,0.4,1.6,1.8,0.6,0.6,2.1,2.6,1.7,1.0,0.4,1.6,2,0.0,1.0
1962-05-30,Chile,Switzerland,3,1,FIFA World Cup,1571.5967362445917,1505.2525891198572,66.34414712473449,0.4,0.6,1.4,2.6,1.8,2.4,-0.4,0.2,0.5,0.4,1.67,2.0,1.5,2.2,0.17,-0.2,0,0.0,0.0
1962-05-30,Colombia,Uruguay,1,2,FIFA World Cup,1600.0,1731.7694115998634,-131.76941159986336,0.5,0.6,0.0,3.2,0.0,1.8,0.0,1.4,0.5,0.7,0.0,3.5,0.0,1.6,0.0,1.9,0,0.0,0.0
1962-05-30,Argentina,Bulgaria,1,0,FIFA World Cup,1558.336467016345,1500.0,58.33646701634507,0.2,0.5,1.8,0.0,3.4,0.0,-1.6,0.0,0.5556,0.5,2.78,0.0,2.44,0.0,0.33,0.0,0,0.0,0.0
1962-05-30,Brazil,Mexico,2,0,FIFA World Cup,1865.968562036535,1294.0071730008854,571.9613890356497,0.8,0.0,2.6,0.6,0.8,3.2,1.8,-2.6,0.6,0.0,2.5,0.8,1.1,3.5,1.4,-2.7,2,1.0,0.0
1962-05-31,Germany,Italy,0,0,FIFA World Cup,1708.8285155271446,1624.9166310585488,83.91188446859587,0.2,0.4,1.8,2.0,2.6,2.0,-0.8,0.0,0.6,0.7,3.0,2.3,1.9,1.6,1.1,0.7,0,0.0,0.0
1962-05-31,Russia,Yugoslavia,2,0,FIFA World Cup,1653.6978602950617,1599.8902902178372,53.807570077224455,0.4,0.2,1.0,1.4,1.2,1.8,-0.2,-0.4,0.4,0.4,1.0,1.6,1.2,1.3,-0.2,0.3,0,0.0,0.0
1962-05-31,Czechoslovakia,Spain,1,0,FIFA World Cup,1606.8031674520012,1531.42131551592,75.38185193608115,0.2,0.4,1.8,1.4,2.2,2.2,-0.4,-0.8,0.2,0.4444,1.5,1.56,1.8,1.67,-0.3,-0.11,0,0.0,0.0
1962-05-31,England,Hungary,1,2,FIFA World Cup,1597.0273893617248,1656.7099645245087,-59.682575162783905,0.0,0.2,1.2,1.8,1.8,1.6,-0.6,0.2,0.2,0.5,1.4,3.6,1.5,1.9,-0.1,1.7,0,0.0,0.0
1962-06-02,Argentina,England,1,3,FIFA World Cup,1583.3461003964242,1472.1306987002986,111.21540169612558,0.4,0.0,1.6,1.0,2.6,1.4,-1.0,-0.4,0.6,0.1,2.6,1.3,2.2,1.7,0.4,-0.4,0,0.0,0.0
1962-06-02,Brazil,Czechoslovakia,0,0,FIFA World Cup,1869.1932859021815,1530.3944235850954,338.7988623170861,1.0,0.4,3.0,2.0,0.8,1.2,2.2,0.8,0.7,0.3,2.6,1.5,0.9,1.6,1.7,-0.1,2,0.5,0.0
1962-06-02,Chile,Italy,2,0,FIFA World Cup,1608.106756086988,1632.0244974147033,-23.917741327715248,0.4,0.4,1.8,1.6,2.0,1.4,-0.2,0.2,0.5714,0.6,1.86,2.1,1.43,1.5,0.43,0.6,0,0.0,0.0
1962-06-02,Uruguay,Yugoslavia,1,3,FIFA World Cup,1850.9073978012348,1561.804279872649,289.1031179285858,0.6,0.2,3.2,1.4,2.0,1.8,1.2,-0.4,0.7,0.3,3.3,1.3,1.5,1.5,1.8,-0.2,1,1.0,0.0
1962-06-03,Germany,Switzerland,2,1,FIFA World Cup,1701.72064917099,1468.742569277461,232.97807989352918,0.2,0.4,1.4,2.4,2.2,2.8,-0.8,-0.4,0.5,0.4,2.3,2.0,1.7,2.4,0.6,-0.4,2,0.0,0.0
1962-06-03,Mexico,Spain,0,1,FIFA World Cup,1390.782449135239,1507.8300593828258,-117.04761024758682,0.0,0.2,0.6,1.0,2.6,2.4,-2.0,-1.4,0.0,0.4,0.8,1.4,3.4,1.6,-2.6,-0.2,0,0.0,0.0
1962-06-03,Bulgaria,Hungary,1,6,FIFA World Cup,1574.990366619921,1681.6066551859349,-106.61628856601396,0.0,0.4,0.0,1.8,1.0,1.2,-1.0,0.6,0.0,0.6,0.0,3.6,1.0,1.6,-1.0,2.0,0,0.0,0.0
1962-06-03,Colombia,Russia,4,4,FIFA World Cup,1580.8620137986286,1591.78387064025,-10.92185684162132,0.0,0.6,1.0,1.0,2.0,0.8,-1.0,0.2,0.0,0.5,1.0,1.17,2.0,1.0,-1.0,0.17,0,0.0,0.0
1962-06-06,Russia,Uruguay,2,1,FIFA World Cup,1690.8411122358887,1675.2351715838604,15.605940652028266,0.4,0.4,1.4,2.0,1.6,2.6,-0.2,-0.6,0.4286,0.6,1.57,2.6,1.43,1.8,0.14,0.8,0,0.0,0.0
1962-06-06,Chile,Germany,0,2,FIFA World Cup,1656.1997074397102,1614.1601102895152,42.03959715019505,0.6,0.4,2.0,1.4,1.4,2.0,0.6,-0.6,0.625,0.5,1.88,2.3,1.25,1.8,0.62,0.5,0,0.0,0.0
1962-06-06,Argentina,Hungary,0,0,FIFA World Cup,1524.414071328779,1723.7516381520788,-199.33756682329977,0.4,0.6,1.4,2.8,2.6,1.2,-1.2,1.6,0.5,0.6,2.6,3.3,2.5,1.7,0.1,1.6,0,0.0,0.0
1962-06-06,Brazil,Spain,2,1,FIFA World Cup,1846.6646359322103,1528.0891137922952,318.57552213991517,0.8,0.2,2.6,1.0,0.8,2.4,1.8,-1.4,0.6,0.4,2.1,1.2,0.9,1.5,1.2,-0.3,2,0.5,0.0
1962-06-07,Bulgaria,England,0,0,FIFA World Cup,1532.845383653777,1531.0627277679437,1.7826558858332646,0.0,0.2,0.5,1.2,3.5,1.2,-3.0,0.0,0.0,0.2,0.5,1.6,3.5,1.7,-3.0,-0.1,0,0.0,0.0
1962-06-07,Colombia,Yugoslavia,0,5,FIFA World Cup,1581.8047722029899,1637.4765060900233,-55.6717338870335,0.0,0.4,2.5,1.8,3.0,1.8,-0.5,0.0,0.0,0.3,2.5,1.2,3.0,1.5,-0.5,-0.3,0,0.0,0.0
1962-06-07,Czechoslovakia,Mexico,1,3,FIFA World Cup,1652.9230735550666,1270.5233947257695,382.39967882929705,0.4,0.0,2.0,0.2,1.0,2.2,1.0,-2.0,0.2,0.0,1.2,0.5,1.6,2.9,-0.4,-2.4,0,0.0,0.0
1962-06-07,Italy,Switzerland,3,0,FIFA World Cup,1683.9315460619812,1456.3031081589359,227.62843790304532,0.2,0.2,1.2,2.2,1.8,3.0,-0.6,-0.8,0.5,0.3,1.9,1.7,1.6,2.4,0.3,-0.7,2,0.0,1.0
1962-06-10,Germany,Yugoslavia,0,1,FIFA World Cup,1764.578677707767,1687.943785103923,76.63489260384404,0.4,0.4,1.6,2.2,2.0,1.4,-0.4,0.8,0.5,0.4,1.9,1.7,1.7,1.3,0.2,0.4,2,1.0,0.0
1962-06-10,Czechoslovakia,Hungary,1,0,FIFA World Cup,1571.8903626505519,1708.2086264508355,-136.3182638002836,0.4,0.6,1.8,2.6,1.2,0.8,0.6,1.8,0.2,0.5,1.2,2.5,1.8,1.4,-0.6,1.1,0,0.0,0.0
1962-06-10,Brazil,England,3,1,FIFA World Cup,1854.9313227980813,1531.216653299768,323.71466949831324,0.8,0.2,2.8,1.2,1.0,1.2,1.8,0.0,0.7,0.2,2.2,1.6,0.9,1.6,1.3,0.0,1,0.0,0.0
1962-06-10,Chile,Russia,2,1,FIFA World Cup,1605.7811400214584,1619.494492516367,-13.713352494908577,0.6,0.6,2.0,1.8,1.4,1.4,0.6,0.4,0.5556,0.5,1.67,1.62,1.33,1.38,0.33,0.25,0,0.0,0.0
1962-06-13,Czechoslovakia,Yugoslavia,3,1,FIFA World Cup,1613.0920359024092,1724.4557076636447,-111.36367176123554,0.4,0.6,0.8,1.8,1.0,0.8,-0.2,1.0,0.3,0.4,1.2,1.7,1.6,1.3,-0.4,0.4,0,0.0,0.0
1962-06-13,Chile,Brazil,2,4,FIFA World Cup,1636.9646315380173,1767.018436787816,-130.05380524979864,0.8,0.8,2.4,2.4,1.2,0.8,1.2,1.6,0.6,0.8,1.7,2.3,1.3,0.6,0.4,1.7,0,0.0,0.0
1962-06-16,Chile,Yugoslavia,1,0,FIFA World Cup,1608.0642315278174,1665.506317643552,-57.44208611573458,0.6,0.6,1.8,2.0,1.6,1.2,0.2,0.8,0.5,0.4,1.6,1.7,1.7,1.5,-0.1,0.2,0,0.0,0.0
1962-06-17,Brazil,Czechoslovakia,3,1,FIFA World Cup,1895.918836798016,1572.041425922502,323.877410875514,0.8,0.6,2.2,1.2,0.8,0.8,1.4,0.4,0.8,0.4,2.4,1.5,0.8,1.5,1.6,0.0,3,0.3333,0.0
1966-07-11,England,Uruguay,0,0,FIFA World Cup,1619.1295393100334,1646.581791303382,-27.452251993348682,0.2,0.2,1.0,1.4,1.4,2.6,-0.4,-1.2,0.2,0.6,1.3,2.5,1.5,1.8,-0.2,0.7,1,0.0,0.0
1966-07-12,Brazil,Bulgaria,2,0,FIFA World Cup,1907.9961515049304,1432.6914581219526,475.3046933829778,0.8,0.0,2.4,0.33,1.0,2.33,1.4,-2.0,0.9,0.0,2.7,0.33,0.9,2.33,1.8,-2.0,0,0.0,0.0
1966-07-12,Germany,Switzerland,5,0,FIFA World Cup,1728.066755148045,1433.9978683277516,294.0688868202935,0.4,0.2,1.4,2.2,1.6,3.2,-0.2,-1.0,0.4,0.3,1.6,1.7,1.6,2.5,0.0,-0.8,3,0.3333,0.0
1966-07-12,North Korea,Russia,0,3,FIFA World Cup,1600.0,1588.3110009998081,11.68899900019187,0.5,0.4,0.0,1.8,0.0,1.8,0.0,0.0,0.5,0.4444,0.0,1.56,0.0,1.44,0.0,0.11,0,0.0,0.0
1966-07-13,Hungary,Portugal,1,3,FIFA World Cup,1767.0069531989782,1500.0,267.0069531989782,0.4,0.5,1.8,0.0,1.0,0.0,0.8,0.0,0.4,0.5,2.1,0.0,1.3,0.0,0.8,0.0,0,0.0,0.0
1966-07-13,Chile,Italy,0,2,FIFA World Cup,1642.9794760283296,1606.2367858931655,36.74269013516414,0.6,0.4,1.4,1.6,1.4,1.4,0.0,0.2,0.5,0.5,1.6,1.9,1.7,1.5,-0.1,0.4,1,1.0,0.0
1966-07-13,Argentina,Spain,2,1,FIFA World Cup,1539.9570830300224,1519.8224269264242,20.134656103598218,0.4,0.2,1.2,0.8,2.0,2.4,-0.8,-1.6,0.4,0.4,2.0,1.2,2.2,1.6,-0.2,-0.4,0,0.0,0.0
1966-07-13,France,Mexico,1,1,FIFA World Cup,1670.656272888844,1351.5561056302843,319.1001672585596,0.6,0.2,3.2,0.8,2.4,1.8,0.8,-1.0,0.6,0.1,3.0,0.8,2.2,2.6,0.8,-1.8,2,1.0,0.0
1966-07-15,Spain,Switzerland,2,1,FIFA World Cup,1591.5590492000051,1415.3488584593465,176.21019074065862,0.2,0.0,0.8,1.4,1.6,4.0,-0.8,-2.6,0.4,0.3,1.3,1.7,1.7,2.7,-0.4,-1.0,0,0.0,0.0
1966-07-15,France,Uruguay,1,2,FIFA World Cup,1648.901456871388,1644.2162940316043,4.685162839783743,0.6,0.2,3.0,1.0,2.0,1.8,1.0,-0.8,0.5,0.5,2.8,2.2,2.2,1.6,0.6,0.6,0,0.0,0.0
1966-07-15,Chile,North Korea,1,1,FIFA World Cup,1593.2382098021699,1445.7343748300025,147.5038349721674,0.4,0.0,1.0,0.0,1.8,3.0,-0.8,-3.0,0.5,0.0,1.5,0.0,1.6,3.0,-0.1,-3.0,0,0.0,0.0
1966-07-15,Brazil,Hungary,1,3,FIFA World Cup,1913.4751703764484,1592.9342119058706,320.54095847057783,1.0,0.4,2.8,1.8,1.0,1.2,1.8,0.6,0.9,0.3,2.7,1.8,0.9,1.4,1.8,0.4,1,0.0,0.0
1966-07-16,Italy,Russia,0,1,FIFA World Cup,1755.9780521193252,1642.5766261698056,113.40142594951953,0.4,0.6,1.2,2.4,1.2,1.4,0.0,1.0,0.5,0.5,1.9,1.7,1.4,1.3,0.5,0.4,0,0.0,0.0
1966-07-16,England,Mexico,2,0,FIFA World Cup,1621.495036581811,1373.31092164774,248.18411493407098,0.2,0.2,1.0,0.8,1.2,1.8,-0.2,-1.0,0.1,0.1,1.1,0.8,1.5,2.3,-0.4,-1.5,0,0.0,0.0
1966-07-16,Bulgaria,Portugal,0,3,FIFA World Cup,1527.2124392504345,1574.0727412931074,-46.860302042672856,0.0,1.0,0.25,3.0,2.25,1.0,-2.0,2.0,0.0,1.0,0.25,3.0,2.25,1.0,-2.0,2.0,0,0.0,0.0
1966-07-16,Argentina,Germany,0,0,FIFA World Cup,1568.2204607564415,1646.7157650164502,-78.49530426000865,0.4,0.6,1.0,1.8,2.0,0.4,-1.0,1.4,0.4,0.4,1.9,1.8,2.2,1.5,-0.3,0.3,1,0.0,0.0
1966-07-19,Argentina,Switzerland,2,0,FIFA World Cup,1574.885276115417,1399.38106321781,175.50421289760698,0.4,0.0,0.8,0.6,0.8,3.0,0.0,-2.4,0.3,0.3,1.3,1.6,2.1,2.7,-0.8,-1.1,0,0.0,0.0
1966-07-19,Brazil,Portugal,1,3,FIFA World Cup,1835.7547315716681,1619.534441483011,216.22029008865707,0.8,1.0,2.6,3.0,1.4,0.5,1.2,2.5,0.8,1.0,2.7,3.0,1.2,0.5,1.5,2.5,0,0.0,0.0
1966-07-19,Italy,North Korea,0,1,FIFA World Cup,1716.519703073061,1457.7570777430603,258.7626253300007,0.4,0.0,1.0,0.5,0.6,2.0,0.4,-1.5,0.4,0.0,1.5,0.5,1.3,2.0,0.2,-1.5,0,0.0,0.0
1966-07-19,Mexico,Uruguay,0,0,FIFA World Cup,1455.9132780697853,1674.6208189908966,-218.70754092111133,0.2,0.4,0.8,1.2,1.4,1.4,-0.6,-0.2,0.1,0.5,0.7,2.2,2.3,1.6,-1.6,0.6,0,0.0,0.0
1966-07-20,Bulgaria,Hungary,1,3,FIFA World Cup,1481.7507390605308,1670.654650710651,-188.9039116501201,0.0,0.4,0.2,2.0,2.4,1.2,-2.2,0.8,0.0,0.4,0.2,1.9,2.4,1.2,-2.2,0.7,1,0.0,0.0
1966-07-20,Chile,Russia,1,2,FIFA World Cup,1581.215506889112,1682.0349752160698,-100.8194683269578,0.4,0.6,1.2,2.2,1.6,1.4,-0.4,0.8,0.5,0.6,1.6,1.6,1.5,1.1,0.1,0.5,1,1.0,0.0
1966-07-20,England,France,2,0,FIFA World Cup,1638.8926801597659,1518.4969319120958,120.3957482476701,0.4,0.4,1.2,2.8,0.8,2.2,0.4,0.6,0.2,0.5,1.1,2.8,1.1,2.1,0.0,0.7,0,0.0,0.0
1966-07-20,Germany,Spain,2,1,FIFA World Cup,1740.0509496574748,1507.5268444415417,232.5241052159331,0.6,0.4,1.8,1.0,0.4,1.2,1.4,-0.2,0.4,0.4,1.6,1.2,1.3,1.7,0.3,-0.5,0,0.0,0.0
1966-07-23,England,Argentina,1,0,FIFA World Cup,1668.894551041384,1498.9084703751087,169.98608066627526,0.4,0.4,1.0,1.0,0.6,0.8,0.4,0.2,0.3,0.4,1.1,1.3,0.9,1.7,0.2,-0.4,1,0.0,0.0
1966-07-23,Germany,Uruguay,4,0,FIFA World Cup,1752.516198704514,1657.889772070319,94.62642663419501,0.6,0.2,1.8,0.8,0.4,1.2,1.4,-0.4,0.5,0.4,1.6,2.0,1.2,1.6,0.4,0.4,0,0.0,0.0
1966-07-23,Hungary,Russia,1,2,FIFA World Cup,1793.3440769359258,1703.5659124451545,89.77816449077136,0.4,0.8,1.4,1.8,1.2,0.8,0.2,1.0,0.5,0.6,2.1,1.6,1.2,1.2,0.9,0.4,0,0.0,0.0
1966-07-23,North Korea,Portugal,3,5,FIFA World Cup,1606.7177877135668,1689.408174808265,-82.69038709469805,0.3333,1.0,0.67,3.0,1.33,0.67,-0.67,2.33,0.3333,1.0,0.67,3.0,1.33,0.67,-0.67,2.33,0,0.0,0.0
1966-07-25,Germany,Russia,2,1,FIFA World Cup,1793.8140245444297,1741.1499295722704,52.66409497215932,0.6,0.8,2.2,1.8,0.4,0.8,1.8,1.0,0.5,0.7,1.9,1.8,1.2,1.1,0.7,0.7,0,0.0,0.0
1966-07-26,England,Portugal,2,1,FIFA World Cup,1685.2857012556194,1723.8958268916379,-38.61012563601844,0.6,1.0,1.2,3.5,0.6,1.25,0.6,2.25,0.4,1.0,1.2,3.5,0.9,1.25,0.3,2.25,0,0.0,0.0
1966-07-28,Portugal,Russia,2,1,FIFA World Cup,1790.575617195779,1715.6628028118198,74.91281438395913,0.8,0.8,3.0,1.8,1.4,0.8,1.6,1.0,0.8,0.6,3.0,1.8,1.4,1.3,1.6,0.5,0,0.0,0.0
1966-07-30,England,Germany,4,2,FIFA World Cup,1718.6059109514783,1719.3011513048802,-0.695240353401914,0.8,0.8,1.4,2.6,0.2,0.4,1.2,2.2,0.5,0.6,1.2,2.0,0.8,1.0,0.4,1.0,0,0.0,0.0
1970-05-31,Mexico,Russia,0,0,FIFA World Cup,1472.644324990363,1692.0328838322619,-219.38855884189888,0.2,0.6,0.8,1.4,1.0,1.2,-0.2,0.2,0.1,0.6,0.7,1.9,1.8,1.3,-1.1,0.6,0,0.0,0.0
1970-06-02,England,Romania,1,0,FIFA World Cup,1763.695958647938,1475.5988637543353,288.0970948936026,1.0,0.2,2.2,1.6,0.6,2.4,1.6,-0.8,0.6,0.2,1.6,1.6,0.9,2.4,0.7,-0.8,0,0.0,0.0
1970-06-02,Israel,Uruguay,0,2,FIFA World Cup,1600.0,1616.5919462304032,-16.59194623040321,0.5,0.2,0.0,0.6,0.0,1.4,0.0,-0.8,0.5,0.3,0.0,1.3,0.0,2.0,0.0,-0.7,0,0.0,0.0
1970-06-02,Bulgaria,Peru,2,3,FIFA World Cup,1459.061312835256,1425.140402977254,33.920909858002005,0.0,0.0,0.4,0.5,2.8,2.0,-2.4,-1.5,0.0,0.0,0.33,0.5,2.5,2.0,-2.17,-1.5,0,0.0,0.0
